id,amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
35853,0,Rwssp,0,DWE,0,-2E-08,Mseleleko,0,Lake Victoria,Sali,Shinyanga,17,1,Bariadi,Chinamili,0,True,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
66913,0,Danida,501,DANIDA,34.66688709,-11.11235203,Kwa Mzee Mbunda,0,Lake Nyasa,Mapolomoko,Ruvuma,10,3,Mbinga,Liuli,89,,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
2517,0,Tasaf,1570,TASAF,35.45727469,-4.26315663,Kwa Dawite,0,Internal,Lehodeshi,Manyara,21,1,Babati,Dabil,125,True,Water Board,,True,2007,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
44327,0,Ncaa,2523,NCAA,35.42722648,-3.22321559,Mamlaka,0,Internal,Madukani,Arusha,2,5,Ngorongoro,Ngorongoro,100,True,Water Board,Misigyo pipelines,True,2006,ksb,submersible,submersible,water board,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
69324,0,Tanapa,999,TANAPA,35.6965546,-3.75629654,Kwa Dama,0,Internal,Sinza,Manyara,21,1,Babati,Magara,205,True,VWC,,True,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,others
69590,250,Oxfarm,1173,OXFARM,30.19902651,-4.61876897,Kwa Japhet,0,Lake Tanganyika,Nyangwa,Kigoma,16,2,Kasulu,Murufiti,2500,True,Water authority,Murufiti,True,1998,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
69553,0,Ola,0,OLS,0,-2E-08,Shule Ya Sekondari Idoselo,0,Lake Victoria,Idoselo,Shinyanga,17,1,Bariadi,Mwamapalala,0,True,Parastatal,,False,0,afridev,afridev,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
42035,3000,Government Of Tanzania,1162,DWE,30.26559212,-4.61712755,Kwa Shabani,0,Lake Tanganyika,Kamilangete,Kigoma,16,2,Kasulu,Titye,650,True,Water authority,Mbagwe,True,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
15632,0,Danida,1667,DANIDA,34.85923339,-10.98245826,Kwa Mzee Madanganya,0,Lake Nyasa,Mahenge,Ruvuma,10,3,Mbinga,Litembo,1,,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
53593,200,Dh,422,DH,37.07839566,-6.95124001,Kwa Muhalla,0,Wami / Ruvu,Kwamtunga,Morogoro,5,1,Kilosa,Kilangali,350,True,VWC,,True,1997,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
45717,0,Government Of Tanzania,0,Government,33.05869305,-8.57350688,Mzee Sinia,0,Lake Rukwa,Mikocheni,Mbeya,12,1,Chunya,Kanga,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
14062,250,World Bank,1277,World Bank,30.02193712,-4.31210476,Kigege Primary,0,Lake Tanganyika,Rugongoni,Kigoma,16,2,Kasulu,Munyegera,780,True,Water authority,Kabuye,True,1982,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
33348,0,Missionaries,1624,Community,29.76430945,-4.63889097,Kikonko,0,Lake Tanganyika,Lukinzo,Kigoma,16,3,Kigoma Rural,Kalinzi,183,True,VWC,,True,2009,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
6001,0,World Vision,0,KYASHA ENTERPR,31.83302521,-1.08071024,Mgela,0,Lake Victoria,Shalila,Kagera,18,2,Bukoba Rural,Rubafu,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional needs repair
54361,0,Tdft,0,TDFT,31.74022231,-5.12181211,Zahanati,0,Lake Tanganyika,Limbula Kati,Tabora,14,4,Urambo,Ugunga,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
68602,0,Government Of Tanzania,0,Government,33.11314266,-8.58621614,Josephat,0,Lake Rukwa,Nagodo,Mbeya,12,1,Chunya,Kanga,0,True,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
27442,200,Unice,397,RWE,37.77780111,-7.09540865,Kwa Ngozi,0,Wami / Ruvu,Kangazi,Morogoro,5,2,Morogoro Rural,Kisemu,300,True,VWC,Mkom,True,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
59383,50,Adra,1423,Adra,35.46536505,-4.79218724,Mashine Ya Maji,0,Internal,Gisambalang,Manyara,21,2,Hanang,Gisambalang,2511,True,VWC,Kijiji,True,2006,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
9767,0,Government Of Tanzania,1284,Government,30.03030665,-4.76787069,Kwa Rufova,0,Lake Tanganyika,Nyamwamba,Kigoma,16,2,Kasulu,Rusesa,475,True,Water authority,Kanenge,True,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
36892,2500,Tempo,1032,Tempo,35.66790911,-10.40726778,Shule Ya Msingi Ngem,0,Lake Nyasa,Ngembambili B,Ruvuma,10,2,Songea Rural,Gumbiro,0,True,VWC,,True,2012,other - rope pump,rope pump,rope pump,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
70306,0,Bsf,0,BSF,36.03826524,-5.44617335,Zahanati,0,Wami / Ruvu,Kawawa,Dodoma,1,4,Chamwino,Segala,0,True,VWC,Gwan,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
8409,0,No,1651,DWE,31.15016655,-7.70595035,Kijiweni,0,Lake Rukwa,Kijiweni,Rukwa,15,3,Nkasi,Isale,1,True,VWC,,False,1985,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
8745,0,Co,1401,Ki,36.87225172,-6.30640247,Kituluni,0,Wami / Ruvu,Shuleni,Morogoro,5,1,Kilosa,Rubeho,200,True,VWC,Ru,True,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
5393,0,Dwsp,0,DWSP,33.03193063,-3.73885607,Kwa Kigira,0,Lake Victoria,Isangilwa,Shinyanga,17,3,Shinyanga Rural,Ilola,0,True,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
25069,1000,Government Of Tanzania,1216,DWE,30.01288392,-4.8096023,Sekondari,0,Lake Tanganyika,Rusesa,Kigoma,16,2,Kasulu,Rusesa,460,,Water authority,Kasangezi,True,2008,gravity,gravity,gravity,other,other,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
63773,0,Government Of Tanzania,943,DWE,37.38581793,-3.32488808,Zahanati,0,Pangani,Mashishineni,Kilimanjaro,3,4,Moshi Rural,Old Moshi Mashariki,1,False,VWC,Kidia kilemapunda,True,1975,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,others
2120,0,Government Of Tanzania,872,DWE,37.35724364,-3.31983613,Kwa Mohamed Masoud,0,Pangani,Rau,Kilimanjaro,3,4,Moshi Rural,Mbokomu,1,False,VWC,Mbokomu east,False,1963,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,others
19403,1000,Marafip,1143,DWE,33.21594859,-2.12311098,Kwa Vian,0,Lake Victoria,Bushola,Mara,20,4,Bunda,Kisorya,360,True,WUG,,False,1999,nira/tanira,nira/tanira,handpump,wug,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
66611,0,Vwc,972,VWC,35.94715709,-10.63114393,Zahanati,0,Rufiji,Misufini B,Ruvuma,10,5,Namtumbo,Msindo,300,True,VWC,,True,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,others
61320,20,Government Of Tanzania,125,DWE,38.93257742,-5.03593712,Kwa Mfundo,0,Pangani,Mabayani,Tanga,4,4,Tanga,Kiomoni,60,True,VWC,Pande Water Supply,True,1985,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
24674,0,Rotary Club,1374,Rotary club,36.88463669,-3.31738187,Ngongongare Secschool,0,Pangani,Arauyo,Arusha,2,7,Meru,Maji ya Chai,360,True,WUA,,False,2012,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
9034,0,Hesawa,0,HESAWA,30.68161659,-2.54738502,Kisozi Dp No 5,0,Lake Victoria,Kisozi,Kagera,18,30,Ngara,Kibimba,0,True,VWC,Kumubila and mukalinzi  spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
30197,0,Government Of Tanzania,1212,DWE,38.46331644,-4.8651599,Kwa Mzee Samwal Shechonge,0,Pangani,Nazareti,Tanga,4,1,Lushoto,Bumbuli,1,True,VWC,Mazumbai forest,True,1969,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
7686,0,World Bank,33,WORDL BANK,39.12386393,-7.3779846,Kisima Cha Benki Ya Dunia,0,Rufiji,Mwake,Pwani,6,4,Mkuranga,Nyamato,5153,True,VWC,,False,2011,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,others
25708,0,Rotary Club,1121,Rotary club,36.89641124,-3.39444347,Chakufaa Primary School,0,Pangani,Tanesco,Arusha,2,7,Meru,Maji ya Chai,350,True,WUA,,False,2009,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
48403,0,Tasaf,0,DWE,33.52888961,-3.65760835,Zahanati,0,Internal,Galamba,Shinyanga,17,7,Shinyanga Urban,Kolandoto,0,,Parastatal,,False,0,other - rope pump,rope pump,rope pump,parastatal,parastatal,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
73832,0,Halmashauli,12,Halmashauli,39.62514956,-9.98050513,Shuleni,0,Ruvuma / Southern Coast,Mchocholo,Lindi,80,62,Lindi Urban,Mtanda,400,True,,,True,2011,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,hand pump,hand pump,others
23182,0,Care International,1369,Care international,34.42908789,-1.78182029,Nyandago,0,Lake Victoria,Sang'Anga,Mara,20,2,Serengeti,Nyamatare,120,True,WUG,,,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,others
17304,0,,-28,,39.80866026,-7.85541191,Kwa Muhamed Bin Ally,0,Rufiji,Ngwena,Pwani,60,63,Mafia,Baleni,70,True,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
56466,0,Wateraid,1552,SEMA,34.88120928,-4.26640665,Msengesi,0,Internal,Shule,Singida,13,1,Iramba,Mwanga,385,True,VWC,,True,1998,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,others
57248,0,Si,0,SI,31.57552431,-1.78132919,Kwa Kabogero,0,Lake Victoria,Ikande,Kagera,18,3,Muleba,Nshamba,0,True,VWC,N,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
41084,0,Answeer Muslim Grou,0,villagers,39.04536814,-4.77232439,Msikitini,0,Pangani,Kivuleni,Tanga,4,8,Mkinga,Mkinga,560,True,Private operator,shallow well,True,2008,nira/tanira,nira/tanira,handpump,private operator,commercial,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
57211,0,Ministry Of Water,2022,DWE,36.2217849,-2.92763627,Kwa Njarqni,0,Internal,Losinoni,Arusha,2,6,Longido,Ketumbeine,150,True,VWC,Elang'atadapash water proj,,1978,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
62980,1000,Tasaf,511,TASAF,37.72546618,-6.81371477,Kwa Nzira,0,Wami / Ruvu,Lukuyu,Morogoro,5,5,Morogoro Urban,Bigwa,750,True,VWC,Mabilu W,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
54073,0,Ukiligu,0,UKILIG,32.98227139,-2.75525137,Zahati,0,Lake Victoria,Kaunda,Mwanza,19,7,Sengerema,Nyakasasa,0,,VWC,,True,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,other,other,others
48351,25,World Bank,1290,Singida General  Supplies  Ltd,34.59083849,-4.4592326,Kwa Khamisi,0,Internal,Mrumba,Singida,13,1,Iramba,Kinyagiri,325,True,WUA,Lyelembo water supply,True,2006,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
57658,0,Norad,1393,RWE,30.9172868,-2.95599811,Kwa Pascali,0,Lake Tanganyika,Mapambano,Kigoma,16,1,Kibondo,Nyamtukuza,350,True,VWC,Kinyinya gravity water supply,False,1988,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
25357,50,0,-27,0,39.44140518,-6.89840262,Dege Central,0,Wami / Ruvu,Dege,Dar es Salaam,7,3,Temeke,Somangira,110,True,SWC,,False,2000,mono,mono,motorpump,other - school,other,pay per bucket,per bucket,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
31683,0,Dh,428,DH,37.13765814,-6.70788426,Mama Chale,0,Wami / Ruvu,Madukani,Morogoro,5,1,Kilosa,Chanzuru,45,True,VWC,,True,1981,other,other,other,wug,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,others
33208,0,Dwsp,0,DWE,0,-2E-08,Victoria,0,Lake Victoria,Missi,Shinyanga,17,1,Bariadi,Zagayu,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
65983,0,Danida,0,DWE,30.50437439,-2.52644297,Mumukonja,0,Lake Victoria,Taretare,Kagera,18,30,Ngara,Mugoma,0,True,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional needs repair
6792,0,World Bank,189,World,38.1467921,-6.83429464,Mfuru,0,Wami / Ruvu,Mpiko,Morogoro,5,2,Morogoro Rural,Ngerengere,200,True,VWC,,True,2000,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
2207,1000,Go,0,DW,37.14248134,-6.10521756,Mangidi A,0,Wami / Ruvu,Mangidi A,Morogoro,5,1,Kilosa,Berega,420,True,VWC,,True,1979,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
65368,0,Tdft,0,TDFT,31.92052299,-5.01056422,Shuleni,0,Lake Tanganyika,Usimba A,Tabora,14,4,Urambo,Kazaroho,0,True,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
41655,0,Dwsp,0,DWE,0,-2E-08,Upendo,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Sapiwi,0,True,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
62265,0,Tanza,394,DWE,37.79455911,-6.98396609,Kwa Mgombelwa,0,Wami / Ruvu,Mbeombeo,Morogoro,5,2,Morogoro Rural,Mkuyuni,800,True,VWC,,True,2008,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
23759,0,Magereza,1198,DWE,33.09746627,-2.08792734,Magereza,0,Lake Victoria,Magereza,Mwanza,19,1,Ukerewe,Nkilizya,1500,False,Water Board,Nansio Water Supply,True,2010,other,other,other,other,other,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
10925,200,Government Of Tanzania,292,DWE,36.04229889,-8.96989311,Kwa Diwani,0,Rufiji,Mlimani,Morogoro,5,4,Ulanga,Biro,1,True,,,True,2007,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,others
3846,0,District Council,715,District Council,37.56742642,-3.46556034,Shuleni,0,Pangani,Mnoa,Kilimanjaro,3,2,Mwanga,Kileo,657,True,Private operator,Kileo Water Supply,False,1973,submersible,submersible,submersible,private operator,commercial,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
31372,20,World Bank,330,Kalumbwa,37.55225726,-6.46081903,Madizini,0,Wami / Ruvu,Luhindo,Morogoro,5,6,Mvomero,Mvomero,1,False,VWC,Borehole,True,2007,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
64745,0,Kaemp,0,DWE,31.62563564,-1.23383754,Kazinga,0,Lake Victoria,Kigerera,Kagera,18,7,Misenyi,Buyango,0,True,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional needs repair
